WBGene00000001,ENSP00000379855
WBGene00020051,ENSP00000376141
WBGene00020068,ENSP00000261745
WBGene00020082,ENSP00000256999
WBGene00020086,ENSP00000350198
WBGene00020088,ENSP00000349658
WBGene00020090,ENSP00000307854
WBGene00020092,ENSP00000298281
WBGene00020094,ENSP00000272746
WBGene00020096,ENSP00000296529
WBGene00020097,ENSP00000285894
WBGene00020107,ENSP00000361512
WBGene00020109,ENSP00000158771
WBGene00020110,ENSP00000246957
WBGene00020112,ENSP00000334188
WBGene00020113,ENSP00000396452
WBGene00020114,ENSP00000384806
WBGene00020115,ENSP00000261407
WBGene00020131,ENSP00000341083
WBGene00020139,ENSP00000296486
WBGene00020140,ENSP00000281456
WBGene00020142,ENSP00000360290
WBGene00020146,ENSP00000359539
WBGene00020162,ENSP00000360129
WBGene00020168,ENSP00000358794
WBGene00020169,ENSP00000281317
WBGene00020171,ENSP00000232888
WBGene00020172,ENSP00000261600
WBGene00020181,ENSP00000287022
WBGene00020184,ENSP00000348565
WBGene00020185,ENSP00000362413
WBGene00020189,ENSP00000356134
WBGene00020193,ENSP00000361812
WBGene00020195,ENSP00000296741
WBGene00020196,ENSP00000237275
WBGene00020199,ENSP00000350874
WBGene00020207,ENSP00000275730
WBGene00020209,ENSP00000298815
WBGene00020215,ENSP00000278618
WBGene00020216,ENSP00000357295
WBGene00020231,ENSP00000363308
WBGene00020235,ENSP00000356473
WBGene00020246,ENSP00000309415
WBGene00020251,ENSP00000321813
WBGene00020254,ENSP00000309501
WBGene00020259,ENSP00000367223
WBGene00020264,ENSP00000310551
WBGene00020266,ENSP00000400899
WBGene00020268,ENSP00000338461
WBGene00020269,ENSP00000353741
WBGene00020273,ENSP00000372199
WBGene00020286,ENSP00000362094
WBGene00020296,ENSP00000254605
WBGene00020297,ENSP00000354040
WBGene00020299,ENSP00000375053
WBGene00020300,ENSP00000313752
WBGene00020301,ENSP00000283632
WBGene00020311,ENSP00000368605
WBGene00020320,ENSP00000383820
WBGene00020321,ENSP00000284273
WBGene00020322,ENSP00000258083
WBGene00020332,ENSP00000297405
WBGene00020346,ENSP00000343054
WBGene00020347,ENSP00000370023
WBGene00020348,ENSP00000380465
WBGene00020366,ENSP00000359871
WBGene00020375,ENSP00000078527
WBGene00020382,ENSP00000231420
WBGene00020383,ENSP00000270538
WBGene00020389,ENSP00000384302
WBGene00020391,ENSP00000258091
WBGene00020397,ENSP00000299299
WBGene00020398,ENSP00000216264
WBGene00020402,ENSP00000361311
WBGene00020417,ENSP00000263774
WBGene00020422,ENSP00000342267
WBGene00020423,ENSP00000227524
WBGene00020436,ENSP00000266736
WBGene00020437,ENSP00000295770
WBGene00020437,ENSP00000376472
WBGene00020441,ENSP00000358554
WBGene00020443,ENSP00000402784
WBGene00020444,ENSP00000395910
WBGene00020446,ENSP00000261386
WBGene00020447,ENSP00000262244
WBGene00020462,ENSP00000348769
WBGene00020480,ENSP00000291386
WBGene00020481,ENSP00000371532
WBGene00020486,ENSP00000361338
WBGene00020499,ENSP00000295491
WBGene00020507,ENSP00000379995
WBGene00020509,ENSP00000261416
WBGene00020511,ENSP00000387262
WBGene00020516,ENSP00000270879
WBGene00020517,ENSP00000373153
WBGene00020530,ENSP00000403684
WBGene00020549,ENSP00000258960
WBGene00020549,ENSP00000380018
WBGene00020553,ENSP00000039989
WBGene00020557,ENSP00000367615
WBGene00020562,ENSP00000367590
WBGene00020563,ENSP00000262865
WBGene00020572,ENSP00000354622
WBGene00020581,ENSP00000346964
WBGene00020596,ENSP00000354850
WBGene00020600,ENSP00000313953
WBGene00020601,ENSP00000328854
WBGene00020613,ENSP00000337443
WBGene00020625,ENSP00000343867
WBGene00020636,ENSP00000315774
WBGene00020647,ENSP00000390459
WBGene00020649,ENSP00000326759
WBGene00020658,ENSP00000349446
WBGene00020679,ENSP00000363216
WBGene00020679,ENSP00000414662
WBGene00020682,ENSP00000345096
WBGene00020683,ENSP00000296255
WBGene00020687,ENSP00000221413
WBGene00020694,ENSP00000397719
WBGene00020696,ENSP00000164139
WBGene00020696,ENSP00000216392
WBGene00020696,ENSP00000216962
WBGene00020705,ENSP00000244496
WBGene00020706,ENSP00000379983
WBGene00020712,ENSP00000295589
WBGene00020717,ENSP00000306902
WBGene00020718,ENSP00000360850
WBGene00020719,ENSP00000354972
WBGene00020721,ENSP00000259154
WBGene00020742,ENSP00000358478
WBGene00020762,ENSP00000291900
WBGene00020770,ENSP00000359356
WBGene00020796,ENSP00000380843
WBGene00020798,ENSP00000359171
WBGene00020812,ENSP00000359871
WBGene00020820,ENSP00000262374
WBGene00020822,ENSP00000315568
WBGene00020823,ENSP00000363286
WBGene00020827,ENSP00000253048
WBGene00020831,ENSP00000263383
WBGene00020839,ENSP00000229268
WBGene00020842,ENSP00000355160
WBGene00020866,ENSP00000405575
WBGene00020868,ENSP00000164305
WBGene00020901,ENSP00000394723
WBGene00020902,ENSP00000377748
WBGene00020909,ENSP00000272167
WBGene00020910,ENSP00000198801
WBGene00020915,ENSP00000264279
WBGene00020924,ENSP00000223528
WBGene00020930,ENSP00000338360
WBGene00020932,ENSP00000219240
WBGene00020937,ENSP00000359505
WBGene00020947,ENSP00000342609
WBGene00020950,ENSP00000335304
WBGene00020952,ENSP00000273963
WBGene00020953,ENSP00000392282
WBGene00020955,ENSP00000251089
WBGene00020959,ENSP00000356850
WBGene00020962,ENSP00000378360
WBGene00020964,ENSP00000377279
WBGene00020968,ENSP00000316377
WBGene00020989,ENSP00000323071
WBGene00020993,ENSP00000356202
WBGene00020994,ENSP00000386936
WBGene00020999,ENSP00000227322
WBGene00021004,ENSP00000318861
WBGene00021009,ENSP00000383623
WBGene00021012,ENSP00000298048
WBGene00021043,ENSP00000216780
WBGene00021043,ENSP00000319814
WBGene00021046,ENSP00000394629
WBGene00021057,ENSP00000389087
WBGene00021058,ENSP00000220509
WBGene00021061,ENSP00000299853
WBGene00021063,ENSP00000246868
WBGene00021073,ENSP00000313272
WBGene00021074,ENSP00000413572
WBGene00021088,ENSP00000387569
WBGene00021093,ENSP00000277010
WBGene00021097,ENSP00000222005
WBGene00021112,ENSP00000366828
WBGene00021132,ENSP00000240055
WBGene00021133,ENSP00000216034
WBGene00021159,ENSP00000395653
WBGene00021170,ENSP00000327137
WBGene00021176,ENSP00000328397
WBGene00021187,ENSP00000412711
WBGene00021200,ENSP00000368079
WBGene00021202,ENSP00000270517
WBGene00021205,ENSP00000316114
WBGene00021208,ENSP00000222224
WBGene00021213,ENSP00000222481
WBGene00021227,ENSP00000295190
WBGene00021248,ENSP00000233893
WBGene00021276,ENSP00000296792
WBGene00021277,ENSP00000314348
WBGene00021281,ENSP00000262809
WBGene00021286,ENSP00000321259
WBGene00021292,ENSP00000388272
WBGene00021294,ENSP00000072644
WBGene00021295,ENSP00000359958
WBGene00021296,ENSP00000221418
WBGene00021311,ENSP00000420306
WBGene00021312,ENSP00000328178
WBGene00021315,ENSP00000072869
WBGene00021316,ENSP00000248142
WBGene00021324,ENSP00000368994
WBGene00021327,ENSP00000308275
WBGene00021331,ENSP00000237858
WBGene00021334,ENSP00000238497
WBGene00021344,ENSP00000357792
WBGene00021346,ENSP00000258821
WBGene00021347,ENSP00000324124
WBGene00021350,ENSP00000346015
WBGene00021351,ENSP00000256383
WBGene00021352,ENSP00000331719
WBGene00021354,ENSP00000261024
WBGene00021355,ENSP00000255189
WBGene00021365,ENSP00000331907
WBGene00021369,ENSP00000349156
WBGene00021371,ENSP00000414364
WBGene00021372,ENSP00000282507
WBGene00021376,ENSP00000373669
WBGene00021377,ENSP00000311977
WBGene00021392,ENSP00000367024
WBGene00021394,ENSP00000395204
WBGene00021401,ENSP00000342026
WBGene00021416,ENSP00000243578
WBGene00021420,ENSP00000420641
WBGene00021421,ENSP00000418803
WBGene00021423,ENSP00000348510
WBGene00021425,ENSP00000268704
WBGene00021427,ENSP00000223641
WBGene00021430,ENSP00000412071
WBGene00021444,ENSP00000336127
WBGene00021460,ENSP00000311429
WBGene00021461,ENSP00000268766
WBGene00021466,ENSP00000253039
WBGene00021466,ENSP00000323063
WBGene00021467,ENSP00000311665
WBGene00021474,ENSP00000221482
WBGene00021475,ENSP00000306362
WBGene00021476,ENSP00000419740
WBGene00021482,ENSP00000408108
WBGene00021491,ENSP00000361616
WBGene00021506,ENSP00000360184
WBGene00021507,ENSP00000352833
WBGene00021508,ENSP00000358042
WBGene00021515,ENSP00000373354
WBGene00021528,ENSP00000366197
WBGene00021528,ENSP00000366233
WBGene00021528,ENSP00000373034
WBGene00021528,ENSP00000373134
WBGene00021528,ENSP00000388035
WBGene00021528,ENSP00000411286
WBGene00021528,ENSP00000416731
WBGene00021533,ENSP00000295628
WBGene00021534,ENSP00000376487
WBGene00021536,ENSP00000410208
WBGene00021538,ENSP00000253699
WBGene00021544,ENSP00000361982
WBGene00021546,ENSP00000364297
WBGene00021549,ENSP00000380921
WBGene00021551,ENSP00000351811
WBGene00021561,ENSP00000397726
WBGene00021562,ENSP00000392709
WBGene00021563,ENSP00000294258
WBGene00021564,ENSP00000267436
WBGene00021593,ENSP00000382670
WBGene00021595,ENSP00000360031
WBGene00021597,ENSP00000311609
WBGene00021628,ENSP00000363027
WBGene00021629,ENSP00000260327
WBGene00021636,ENSP00000263754
WBGene00021637,ENSP00000361304
WBGene00021638,ENSP00000382058
WBGene00021644,ENSP00000265070
WBGene00021652,ENSP00000264501
WBGene00021655,ENSP00000315182
WBGene00021659,ENSP00000303570
WBGene00021660,ENSP00000315674
WBGene00021677,ENSP00000262764
WBGene00021685,ENSP00000385684
WBGene00021686,ENSP00000264670
WBGene00021697,ENSP00000300648
WBGene00021698,ENSP00000386831
WBGene00021714,ENSP00000256897
WBGene00021715,ENSP00000411010
WBGene00021733,ENSP00000372358
WBGene00021738,ENSP00000269221
WBGene00021748,ENSP00000401740
WBGene00021752,ENSP00000375809
WBGene00021753,ENSP00000329968
WBGene00021754,ENSP00000296543
WBGene00021754,ENSP00000368716
WBGene00021757,ENSP00000258975
WBGene00021758,ENSP00000346789
WBGene00021765,ENSP00000363891
WBGene00021783,ENSP00000216489
WBGene00021784,ENSP00000315775
WBGene00021785,ENSP00000384304
WBGene00021789,ENSP00000297990
WBGene00021800,ENSP00000266544
WBGene00021810,ENSP00000380373
WBGene00021811,ENSP00000005257
WBGene00021812,ENSP00000295704
WBGene00021813,ENSP00000392892
WBGene00021816,ENSP00000257940
WBGene00021820,ENSP00000337618
WBGene00021826,ENSP00000217515
WBGene00021827,ENSP00000221114
WBGene00021828,ENSP00000367498
WBGene00021829,ENSP00000288937
WBGene00021830,ENSP00000402338
WBGene00021831,ENSP00000373846
WBGene00021839,ENSP00000362060
WBGene00021840,ENSP00000383188
WBGene00021841,ENSP00000352746
WBGene00021842,ENSP00000341380
WBGene00021843,ENSP00000268802
WBGene00021844,ENSP00000268220
WBGene00021845,ENSP00000301788
WBGene00021847,ENSP00000370736
WBGene00021849,ENSP00000362873
WBGene00021854,ENSP00000321266
WBGene00021856,ENSP00000306682
WBGene00021857,ENSP00000289371
WBGene00021867,ENSP00000346160
WBGene00021868,ENSP00000368237
WBGene00021870,ENSP00000332624
WBGene00021882,ENSP00000341136
WBGene00021883,ENSP00000392330
WBGene00021888,ENSP00000273628
WBGene00021899,ENSP00000253237
WBGene00021902,ENSP00000251588
WBGene00021904,ENSP00000415032
WBGene00021905,ENSP00000295488
WBGene00021910,ENSP00000300737
WBGene00021917,ENSP00000286733
WBGene00021920,ENSP00000253686
WBGene00021921,ENSP00000253363
WBGene00021922,ENSP00000283290
WBGene00021924,ENSP00000170447
WBGene00021925,ENSP00000384966
WBGene00021926,ENSP00000326194
WBGene00021927,ENSP00000354140
WBGene00021927,ENSP00000420065
WBGene00021929,ENSP00000420773
WBGene00021931,ENSP00000366844
WBGene00021931,ENSP00000412383
WBGene00021932,ENSP00000295890
WBGene00021934,ENSP00000286788
WBGene00021935,ENSP00000312311
WBGene00021936,ENSP00000370635
WBGene00021938,ENSP00000370745
WBGene00021945,ENSP00000350686
WBGene00021956,ENSP00000342962
WBGene00021960,ENSP00000257262
WBGene00021973,ENSP00000220853
WBGene00021985,ENSP00000349087
WBGene00022010,ENSP00000327214
WBGene00022010,ENSP00000339182
WBGene00022010,ENSP00000341942
WBGene00022010,ENSP00000416508
WBGene00022019,ENSP00000384682
WBGene00022021,ENSP00000363642
WBGene00022025,ENSP00000218364
WBGene00022027,ENSP00000317468
WBGene00022029,ENSP00000269349
WBGene00022031,ENSP00000393564
WBGene00022037,ENSP00000281455
WBGene00022037,ENSP00000348429
WBGene00022043,ENSP00000401018
WBGene00022044,ENSP00000412453
WBGene00022045,ENSP00000375739
WBGene00022046,ENSP00000378127
WBGene00022048,ENSP00000358879
WBGene00022048,ENSP00000420213
WBGene00022049,ENSP00000327145
WBGene00022051,ENSP00000355511
WBGene00022052,ENSP00000257548
WBGene00022053,ENSP00000391402
WBGene00022054,ENSP00000323047
WBGene00022055,ENSP00000350467
WBGene00022056,ENSP00000252011
WBGene00022058,ENSP00000313504
WBGene00022069,ENSP00000276009
WBGene00022076,ENSP00000357920
WBGene00022078,ENSP00000401494
WBGene00022087,ENSP00000383444
WBGene00022089,ENSP00000349142
WBGene00022104,ENSP00000348459
WBGene00022107,ENSP00000333934
WBGene00022114,ENSP00000326841
WBGene00022115,ENSP00000323879
WBGene00022118,ENSP00000300087
WBGene00022119,ENSP00000357048
WBGene00022121,ENSP00000258654
WBGene00022122,ENSP00000418617
WBGene00022123,ENSP00000220062
WBGene00022126,ENSP00000388598
WBGene00022127,ENSP00000368959
WBGene00022130,ENSP00000298248
WBGene00022139,ENSP00000356064
WBGene00022141,ENSP00000315700
WBGene00022144,ENSP00000306100
WBGene00022148,ENSP00000360828
WBGene00022150,ENSP00000363614
WBGene00022151,ENSP00000303476
WBGene00022151,ENSP00000316029
WBGene00022152,ENSP00000358072
WBGene00022154,ENSP00000308219
WBGene00022158,ENSP00000262065
WBGene00022159,ENSP00000360782
WBGene00022162,ENSP00000364976
WBGene00022166,ENSP00000206542
WBGene00022167,ENSP00000381102
WBGene00022170,ENSP00000376037
WBGene00022171,ENSP00000361642
WBGene00022172,ENSP00000316647
WBGene00022173,ENSP00000327436
WBGene00022174,ENSP00000264451
WBGene00022176,ENSP00000325548
WBGene00022180,ENSP00000264659
WBGene00022182,ENSP00000323967
WBGene00022185,ENSP00000394338
WBGene00022188,ENSP00000250101
WBGene00022190,ENSP00000293431
WBGene00022193,ENSP00000363661
WBGene00022199,ENSP00000345771
WBGene00022199,ENSP00000370517
WBGene00022199,ENSP00000384038
WBGene00022200,ENSP00000346874
WBGene00022201,ENSP00000339479
WBGene00022232,ENSP00000361433
WBGene00022233,ENSP00000257694
WBGene00022240,ENSP00000218176
WBGene00022240,ENSP00000319591
WBGene00022240,ENSP00000333496
WBGene00022242,ENSP00000220772
WBGene00022250,ENSP00000368318
WBGene00022251,ENSP00000351716
WBGene00022252,ENSP00000355577
WBGene00022253,ENSP00000327539
WBGene00022253,ENSP00000393203
WBGene00022256,ENSP00000330442
WBGene00022268,ENSP00000408730
WBGene00022269,ENSP00000225402
WBGene00022270,ENSP00000353557
WBGene00022271,ENSP00000377347
WBGene00022273,ENSP00000397172
WBGene00022277,ENSP00000361564
WBGene00022279,ENSP00000253063
WBGene00022280,ENSP00000397773
WBGene00022281,ENSP00000253577
WBGene00022296,ENSP00000285021
WBGene00022297,ENSP00000328729
WBGene00022301,ENSP00000339353
WBGene00022309,ENSP00000293860
WBGene00022336,ENSP00000348205
WBGene00022347,ENSP00000315263
WBGene00022350,ENSP00000298310
WBGene00022358,ENSP00000256832
WBGene00022360,ENSP00000409445
WBGene00022361,ENSP00000331105
WBGene00022363,ENSP00000274695
WBGene00022365,ENSP00000366522
WBGene00022366,ENSP00000351650
WBGene00022371,ENSP00000382163
WBGene00022373,ENSP00000260102
WBGene00022378,ENSP00000323858
WBGene00022379,ENSP00000272067
WBGene00022380,ENSP00000330737
WBGene00022381,ENSP00000418529
WBGene00022387,ENSP00000265069
WBGene00022389,ENSP00000264917
WBGene00022391,ENSP00000344961
WBGene00022392,ENSP00000355752
WBGene00022393,ENSP00000365725
WBGene00022394,ENSP00000335636
WBGene00022400,ENSP00000221859
WBGene00022401,ENSP00000344816
WBGene00022402,ENSP00000357285
WBGene00022416,ENSP00000377374
WBGene00022418,ENSP00000381498
WBGene00022420,ENSP00000328671
WBGene00022423,ENSP00000320447
WBGene00022425,ENSP00000348163
WBGene00022434,ENSP00000359042
WBGene00022435,ENSP00000342699
WBGene00022447,ENSP00000332313
WBGene00022448,ENSP00000247970
WBGene00022450,ENSP00000407565
WBGene00022453,ENSP00000391942
WBGene00022455,ENSP00000315644
WBGene00022456,ENSP00000356047
WBGene00022458,ENSP00000324122
WBGene00022459,ENSP00000263461
WBGene00022460,ENSP00000263897
WBGene00022461,ENSP00000234396
WBGene00022461,ENSP00000276390
WBGene00022463,ENSP00000363779
WBGene00022464,ENSP00000254630
WBGene00022465,ENSP00000318136
WBGene00022469,ENSP00000382237
WBGene00022470,ENSP00000377486
WBGene00022471,ENSP00000274542
WBGene00022473,ENSP00000263377
WBGene00022491,ENSP00000296805
WBGene00022492,ENSP00000396960
WBGene00022493,ENSP00000308901
WBGene00022498,ENSP00000330812
WBGene00022500,ENSP00000364691
WBGene00022501,ENSP00000264864
WBGene00022501,ENSP00000359665
WBGene00022502,ENSP00000257575
WBGene00022516,ENSP00000249442
WBGene00022518,ENSP00000268489
WBGene00022531,ENSP00000380763
WBGene00022534,ENSP00000360180
WBGene00022535,ENSP00000401786
WBGene00022576,ENSP00000343002
WBGene00022583,ENSP00000361190
WBGene00022593,ENSP00000350881
WBGene00022599,ENSP00000262033
WBGene00022603,ENSP00000414032
WBGene00022610,ENSP00000228740
WBGene00022618,ENSP00000379049
WBGene00022629,ENSP00000333813
WBGene00022635,ENSP00000354061
WBGene00022663,ENSP00000356410
WBGene00022673,ENSP00000262878
WBGene00022675,ENSP00000259455
WBGene00022677,ENSP00000296292
WBGene00022678,ENSP00000385432
WBGene00022694,ENSP00000362800
WBGene00022696,ENSP00000243344
WBGene00022697,ENSP00000363836
WBGene00022702,ENSP00000359507
WBGene00022703,ENSP00000272638
WBGene00022704,ENSP00000246151
WBGene00022717,ENSP00000336747
WBGene00022718,ENSP00000384610
WBGene00022718,ENSP00000407509
WBGene00022719,ENSP00000007708
WBGene00022727,ENSP00000295902
WBGene00022733,ENSP00000335094
WBGene00022734,ENSP00000222284
WBGene00022739,ENSP00000355541
WBGene00022742,ENSP00000297579
WBGene00022759,ENSP00000326817
WBGene00022765,ENSP00000361092
WBGene00022766,ENSP00000361154
WBGene00022767,ENSP00000371483
WBGene00022769,ENSP00000346466
WBGene00022773,ENSP00000295767
WBGene00022774,ENSP00000160382
WBGene00022776,ENSP00000267750
WBGene00022783,ENSP00000361970
WBGene00022792,ENSP00000380495
WBGene00022793,ENSP00000371461
WBGene00022794,ENSP00000274712
WBGene00022797,ENSP00000042931
WBGene00022798,ENSP00000372112
WBGene00022801,ENSP00000377055
WBGene00022803,ENSP00000356807
WBGene00022812,ENSP00000374501
WBGene00022817,ENSP00000387230
WBGene00022830,ENSP00000263736
WBGene00022832,ENSP00000379503
WBGene00022836,ENSP00000299608
WBGene00022851,ENSP00000357748
WBGene00022852,ENSP00000371169
WBGene00022854,ENSP00000264331
WBGene00022854,ENSP00000410413
WBGene00022855,ENSP00000296702
WBGene00022856,ENSP00000359976
WBGene00022861,ENSP00000401112
WBGene00022862,ENSP00000281543
WBGene00022865,ENSP00000346483
WBGene00022880,ENSP00000300584
WBGene00022881,ENSP00000287437
WBGene00022885,ENSP00000366430
WBGene00023422,ENSP00000395202
WBGene00023487,ENSP00000318158
WBGene00023489,ENSP00000365426
WBGene00043057,ENSP00000372206
WBGene00043064,ENSP00000401260
WBGene00043156,ENSP00000293882
WBGene00043986,ENSP00000318142
WBGene00043992,ENSP00000268057
WBGene00044025,ENSP00000353104
WBGene00044026,ENSP00000363041
WBGene00044049,ENSP00000272433
WBGene00044061,ENSP00000225235
WBGene00044063,ENSP00000307087
WBGene00044069,ENSP00000264108
WBGene00044070,ENSP00000331557
WBGene00044071,ENSP00000334868
WBGene00044072,ENSP00000262188
WBGene00044076,ENSP00000254193
WBGene00044077,ENSP00000316454
WBGene00044094,ENSP00000380037
WBGene00044144,ENSP00000296600
WBGene00044187,ENSP00000365105
WBGene00044233,ENSP00000361667
WBGene00044251,ENSP00000316262
WBGene00044303,ENSP00000284110
WBGene00044303,ENSP00000354213
WBGene00044305,ENSP00000358059
WBGene00044319,ENSP00000362601
WBGene00044322,ENSP00000223864
WBGene00044324,ENSP00000368970
WBGene00044325,ENSP00000297632
WBGene00044326,ENSP00000380734
WBGene00044329,ENSP00000292476
WBGene00044330,ENSP00000368332
WBGene00044341,ENSP00000358902
WBGene00044345,ENSP00000403891
WBGene00044423,ENSP00000362695
WBGene00044440,ENSP00000317971
WBGene00044521,ENSP00000375147
WBGene00044568,ENSP00000217386
WBGene00044604,ENSP00000301021
WBGene00044609,ENSP00000361967
WBGene00044614,ENSP00000238892
WBGene00044637,ENSP00000217254
WBGene00044648,ENSP00000263960
WBGene00044720,ENSP00000309610
WBGene00044734,ENSP00000272252
