uniprot_id_cele	uniprot_id_hsap
O16681	Q6ZWI9
O16681	Q8N7C3
O16681	Q9BZY9
O16681	Q14258
O16681	Q9NQ86
O16681	Q6PJ69
O16681	Q96A61
O16681	Q5W0U4
O16681	Q5EBN2
O16681	A1L4K1
Q8MQB4	O00635
Q8MQB4	Q96F44
Q8MQB4	Q86XT4
Q8MQB4	Q86UV6
Q8MQB4	Q86UV7
Q8MQB4	Q8NG06
Q8MQB4	Q9Y577
Q8MQB4	Q6AZZ1
Q8MQB4	P14373
Q8MQB4	Q9HCM9
Q8MQB4	P19474
Q8MQB4	Q8WV44
Q8MQB4	Q8N9V2
Q8MQB4	Q9C030
Q8MQB4	Q9C037
Q8MQB4	Q9C029
Q8MQB4	A6NK02
Q8MQB4	Q495X7
Q8MQB4	Q6ZMU5
Q8MQB4	B2RNG4
Q8MQB4	Q9BYJ4
Q8MQB4	Q9C035
Q8MQB4	A6NI03
Q8MQB4	A6NGJ6
Q8MQB4	Q96BQ3
Q8MQB4	Q8IYM9
Q8MQB4	A6NCK2
Q8MQB4	A6NLI5
Q8MQB4	Q9UDY6
Q8MQB4	O15553
Q8MQB4	P0CI26
Q8MQB4	P0CI25
Q8MQB4	Q9BSJ1
Q8MQB4	A6NDI0
Q8MQB4	Q9C019
Q8MQB4	C9J1S8
Q8MQB4	A6ZJ12
Q8MQB4	Q9BVG3
Q8MQB4	Q12899
Q8MQB4	Q86WT6
Q8MQB4	Q9UPQ4
Q8MQB4	O75679
Q8MQB4	O75677
Q8MQB4	O75678
Q8MQB4	F8VTS6
Q8MQB4	A6NLU0
Q8MQB4	O15344
Q8MQB4	I1YAP6
Q8MQB4	Q9H2S5
Q8MQB4	Q6ZWI9
Q8MQB4	Q8N7C3
Q8MQB4	Q9BZY9
Q8MQB4	Q14258
Q8MQB4	Q9NQ86
Q8MQB4	Q6PJ69
Q8MQB4	Q96A61
Q8MQB4	Q5W0U4
Q8MQB4	Q5EBN2
Q8MQB4	A1L4K1
Q9TZA6	Q8NC69
Q9TZA6	Q96MP8
Q9TZA8	Q8NC69
Q9TZA8	Q96MP8
O16612	Q8NC69
O16612	Q96MP8
O16613	Q8NC69
O16613	Q96MP8
O16711	Q8NC69
O16711	Q96MP8
P91555	Q8NC69
P91555	Q96MP8
Q9TZA7	Q8NC69
Q9TZA7	Q96MP8
Q965M5	Q8NC69
Q965M5	Q96MP8
P91561	Q8NC69
P91561	Q96MP8
P91563	Q8NC69
P91563	Q96MP8
O16706	Q8NC69
O16706	Q96MP8
Q9TZA9	Q8NC69
Q9TZA9	Q96MP8
P91558	Q8NC69
P91558	Q96MP8
Q9TZB0	Q8NC69
Q9TZB0	Q96MP8
O16611	Q8NC69
O16611	Q96MP8
Q9XUR6	Q8NC69
Q9XUR6	Q96MP8
O16630	Q8NC69
O16630	Q96MP8
O16631	Q8NC69
O16631	Q96MP8
P91557	Q8NC69
P91557	Q96MP8
Q21265	P16035
Q21265	Q99727
Q21265	P35625
Q21265	P01033
Q9TVY6	Q9NYJ7
Q9TVY6	O00548
Q9TVY6	Q9NR61
P91478	Q96E11
P91478	Q4TT42
C0Z1Y1	H3BPM6
Q7JP60	O60826
Q93930	O75381
Q9XTY3	P05408
Q23481	Q86X19
O76708	P14679
O76708	P17643
O76708	P40126
Q9XUS8	P14679
Q9XUS8	P17643
Q9XUS8	P40126
P34269	P14679
P34269	P17643
P34269	P40126
Q19673	P14679
Q19673	P17643
Q19673	P40126
G5EBG0	Q8N7B1
G5EBG0	Q86X24
Q20305	Q8N7B1
Q20305	Q86X24
Q95XC8	Q8N7B1
Q95XC8	Q86X24
H2L092	Q6ZV89
Q21930	P46779
E5QCJ3	Q9H3J6
O16206	Q96F85
Q21018	Q07021
Q19206	Q56NI9
Q9N5E4	P14927
Q22472	Q7Z5B4
Q8MYP1	Q495C1
P34452	Q9NX38
Q21938	Q96K21
Q4TT81	Q8WY98
Q95PY4	Q9NVS2
H2KZ11	Q9NQX7
H2KZ11	Q9Y287
H2KZ11	O43736
Q21130	Q96DR4
Q21130	Q9NSY2
Q21130	P59095
P90849	P10606
O16382	Q5T197
Q21601	P82930
Q8MXG1	Q96G97
Q9TXI0	Q9BVW5
Q9BKU0	O14498
Q9BKU0	Q50LG9
Q9BKU0	Q6UXK2
Q9BKU0	Q9BTN0
Q9BKU0	Q9HBL6
Q9BKU0	Q9P244
Q9BKU0	Q6PJG9
Q9BKU0	Q9P2V4
Q9BKU0	Q86WK7
Q9BKU0	Q8N967
Q9BKU0	Q9NT99
Q9BKU0	Q2I0M4
Q9BKU0	Q9HBW1
Q21146	Q6UXB4
Q21146	P06734
Q21146	Q9H2X3
Q21146	Q9NNX6
Q21146	P07307
D0Z5N1	K7ELQ4
D0Z5N1	P17544
D0Z5N1	P15336
D0Z5N1	Q02930
P90921	O75964
P90921	Q7Z4Y8
Q18803	O75964
Q18803	Q7Z4Y8
P50605	P34741
P50605	P31431
P50605	P18827
G5EGI7	Q9Y639
G5EGI7	P35613
Q9BPN5	Q9Y639
Q9BPN5	P35613
Q9XXD7	Q13203
Q9XXD7	A2RUH7
Q9XXD7	Q5VTT5
Q18861	Q8N488
Q18861	Q8IY57
Q9N384	P47929
Q9N384	P09382
G5EE42	Q8N6N6
O17839	Q6P161
Q17596	Q68D91
Q7YWN1	P47224
Q9XWJ5	O95169
Q9N4N2	Q8N4Q1
Q9BL54	Q9BRX5
G5EBM1	Q6UXS9
G5EBM1	P49662
G5EBM1	P51878
G5EBM1	P29466
O17824	Q8WWM9
O17824	P02008
O17824	P02144
B3GWE1	Q8WWM9
B3GWE1	P02008
B3GWE1	P02144
Q21753	P56597
Q21753	O75414
Q11094	Q7RTU7
Q11094	Q12870
O45864	P07919
O01486	Q9NPB0
O44739	Q99933
O62103	Q96HA9
O18199	Q9BZE1
Q9TZ49	Q16585
Q8WQD7	Q9BSF4
Q6A590	Q9UF56
P34707	Q14494
P34707	Q9Y4A8
P34707	Q16236
P34707	Q16621
Q9N5D0	Q14494
Q9N5D0	Q9Y4A8
Q9N5D0	Q16236
Q9N5D0	Q16621
G5EC10	P17931
G5EBV4	P17931
Q09610	P17931
Q09605	P17931
Q22717	Q99929
Q22717	P50553
Q22717	Q6XD76
F5GU62	Q86UD0
Q95XD5	Q8N0Z8
Q18997	Q5T0T0
Q18997	Q8TCQ1
Q18997	Q9P0N8
Q20332	Q9C0H2
Q20332	Q9BSA4
Q20332	Q9H313
Q21882	P02766
O44578	P02766
Q22252	Q9BWH2
Q22252	Q8IVP5
H2KY75	P0DKL9
O18236	P56556
G5EFM0	Q9Y6D9
Q9BKU8	P84101
Q9TYJ8	Q7Z7F7
Q8MNU8	Q96HJ9
Q95X39	Q9BYD2
Q8MNU7	Q9NRP2
Q18768	Q8NH16
Q18768	Q8NG80
Q18768	Q8NGY9
Q18768	Q8NG85
Q18768	Q8N349
Q18768	Q8NG84
Q18768	Q8NGZ0
Q18768	O43869
Q18768	Q8NH04
Q18768	Q6IF00
Q18768	Q8NH02
Q18768	Q8NHB1
Q18768	Q6IEZ7
Q18768	Q8NGX2
Q18768	Q8NH00
Q18768	Q8NH01
Q18768	Q96R30
Q18768	Q8NHC8
Q18768	Q96R28
Q18768	Q8NG83
Q18768	A3KFT3
Q18768	P0C7T2
Q18768	Q96R27
Q18768	Q8NGZ9
Q18768	Q8NG76
Q18768	Q8NG81
Q18768	A6NH00
Q18768	Q8NG77
Q18768	Q8NG97
Q18768	Q8NH03
Q18768	Q8NHA4
Q18768	Q8NGX1
Q18768	A6NM03
Q18768	Q9H205
Q18768	A6NL26
Q18768	Q13606
Q18768	Q8NGG4
Q18768	Q96R08
Q18768	O76001
Q18768	O76002
Q18768	Q8NGS9
Q18768	Q8NGP9
Q18768	O95221
Q18768	Q8N162
Q18768	Q8NGT0
Q18768	Q96R09
Q18768	Q6IEU7
Q18768	Q9GZK6
Q18768	Q8NGP8
Q18768	Q8NGS6
Q18768	Q8NGS8
Q18768	Q8NGI9
Q18768	Q8NHA6
Q18768	Q8NG75
Q18768	Q8NH19
Q18768	Q8NGS7
Q18768	Q9H208
Q18768	Q8NH18
Q18768	Q96RB7
Q18768	Q8NGE7
Q18768	Q8NGF7
Q18768	Q8NH48
Q18768	Q8NGG3
Q18768	O76000
Q18768	Q6IFH4
Q18768	Q8WZ94
Q18768	Q8NGC4
Q18768	Q8NGD1
Q18768	Q8NGE3
Q18768	Q8NGP2
Q18768	Q8NGT1
Q18768	Q8NGP4
Q18768	Q8NGV0
Q18768	Q8NHC6
Q18768	P0C629
Q18768	Q8NGG2
Q18768	Q8NGG0
Q18768	Q8NGR4
Q18768	Q8NGM8
Q18768	Q8NH42
Q18768	Q8NH90
Q18768	P0C617
Q18768	Q8NH89
Q18768	Q8NHC5
Q18768	P0C7N8
Q18768	Q9UGF5
Q18768	A6NKK0
Q18768	Q8NGV6
Q18768	Q8NH87
Q18768	O95013
Q18768	A6NHG9
Q18768	Q96R54
Q18768	A6NDH6
Q18768	Q8NGM4
Q18768	A6NMZ5
Q18768	Q8NGU4
Q18768	Q8NHC7
Q18768	Q5JRS4
Q18768	Q8NH08
Q18768	Q8NGZ2
Q18768	Q8NGY7
Q18768	Q8NH70
Q18768	A6NFC9
Q18766	Q8NH16
Q18766	Q8NG80
Q18766	Q8NGY9
Q18766	Q8NG85
Q18766	Q8N349
Q18766	Q8NG84
Q18766	Q8NGZ0
Q18766	O43869
Q18766	Q8NH04
Q18766	Q6IF00
Q18766	Q8NH02
Q18766	Q8NHB1
Q18766	Q6IEZ7
Q18766	Q8NGX2
Q18766	Q8NH00
Q18766	Q8NH01
Q18766	Q96R30
Q18766	Q8NHC8
Q18766	Q96R28
Q18766	Q8NG83
Q18766	A3KFT3
Q18766	P0C7T2
Q18766	Q96R27
Q18766	Q8NGZ9
Q18766	Q8NG76
Q18766	Q8NG81
Q18766	A6NH00
Q18766	Q8NG77
Q18766	Q8NG97
Q18766	Q8NH03
Q18766	Q8NHA4
Q18766	Q8NGX1
Q18766	A6NM03
Q18766	Q9H205
Q18766	A6NL26
Q18766	Q13606
Q18766	Q8NGG4
Q18766	Q96R08
Q18766	O76001
Q18766	O76002
Q18766	Q8NGS9
Q18766	Q8NGP9
Q18766	O95221
Q18766	Q8N162
Q18766	Q8NGT0
Q18766	Q96R09
Q18766	Q6IEU7
Q18766	Q9GZK6
Q18766	Q8NGP8
Q18766	Q8NGS6
Q18766	Q8NGS8
Q18766	Q8NGI9
Q18766	Q8NHA6
Q18766	Q8NG75
Q18766	Q8NH19
Q18766	Q8NGS7
Q18766	Q9H208
Q18766	Q8NH18
Q18766	Q96RB7
Q18766	Q8NGE7
Q18766	Q8NGF7
Q18766	Q8NH48
Q18766	Q8NGG3
Q18766	O76000
Q18766	Q6IFH4
Q18766	Q8WZ94
Q18766	Q8NGC4
Q18766	Q8NGD1
Q18766	Q8NGE3
Q18766	Q8NGP2
Q18766	Q8NGT1
Q18766	Q8NGP4
Q18766	Q8NGV0
Q18766	Q8NHC6
Q18766	P0C629
Q18766	Q8NGG2
Q18766	Q8NGG0
Q18766	Q8NGR4
Q18766	Q8NGM8
Q18766	Q8NH42
Q18766	Q8NH90
Q18766	P0C617
Q18766	Q8NH89
Q18766	Q8NHC5
Q18766	P0C7N8
Q18766	Q9UGF5
Q18766	A6NKK0
Q18766	Q8NGV6
Q18766	Q8NH87
Q18766	O95013
Q18766	A6NHG9
Q18766	Q96R54
Q18766	A6NDH6
Q18766	Q8NGM4
Q18766	A6NMZ5
Q18766	Q8NGU4
Q18766	Q8NHC7
Q18766	Q5JRS4
Q18766	Q8NH08
Q18766	Q8NGZ2
Q18766	Q8NGY7
Q18766	Q8NH70
Q18766	A6NFC9
Q18770	Q8NH16
Q18770	Q8NG80
Q18770	Q8NGY9
Q18770	Q8NG85
Q18770	Q8N349
Q18770	Q8NG84
Q18770	Q8NGZ0
Q18770	O43869
Q18770	Q8NH04
Q18770	Q6IF00
Q18770	Q8NH02
Q18770	Q8NHB1
Q18770	Q6IEZ7
Q18770	Q8NGX2
Q18770	Q8NH00
Q18770	Q8NH01
Q18770	Q96R30
Q18770	Q8NHC8
Q18770	Q96R28
Q18770	Q8NG83
Q18770	A3KFT3
Q18770	P0C7T2
Q18770	Q96R27
Q18770	Q8NGZ9
Q18770	Q8NG76
Q18770	Q8NG81
Q18770	A6NH00
Q18770	Q8NG77
Q18770	Q8NG97
Q18770	Q8NH03
Q18770	Q8NHA4
Q18770	Q8NGX1
Q18770	A6NM03
Q18770	Q9H205
Q18770	A6NL26
Q18770	Q13606
Q18770	Q8NGG4
Q18770	Q96R08
Q18770	O76001
Q18770	O76002
Q18770	Q8NGS9
Q18770	Q8NGP9
Q18770	O95221
Q18770	Q8N162
Q18770	Q8NGT0
Q18770	Q96R09
Q18770	Q6IEU7
Q18770	Q9GZK6
Q18770	Q8NGP8
Q18770	Q8NGS6
Q18770	Q8NGS8
Q18770	Q8NGI9
Q18770	Q8NHA6
Q18770	Q8NG75
Q18770	Q8NH19
Q18770	Q8NGS7
Q18770	Q9H208
Q18770	Q8NH18
Q18770	Q96RB7
Q18770	Q8NGE7
Q18770	Q8NGF7
Q18770	Q8NH48
Q18770	Q8NGG3
Q18770	O76000
Q18770	Q6IFH4
Q18770	Q8WZ94
Q18770	Q8NGC4
Q18770	Q8NGD1
Q18770	Q8NGE3
Q18770	Q8NGP2
Q18770	Q8NGT1
Q18770	Q8NGP4
Q18770	Q8NGV0
Q18770	Q8NHC6
Q18770	P0C629
Q18770	Q8NGG2
Q18770	Q8NGG0
Q18770	Q8NGR4
Q18770	Q8NGM8
Q18770	Q8NH42
Q18770	Q8NH90
Q18770	P0C617
Q18770	Q8NH89
Q18770	Q8NHC5
Q18770	P0C7N8
Q18770	Q9UGF5
Q18770	A6NKK0
Q18770	Q8NGV6
Q18770	Q8NH87
Q18770	O95013
Q18770	A6NHG9
Q18770	Q96R54
Q18770	A6NDH6
Q18770	Q8NGM4
Q18770	A6NMZ5
Q18770	Q8NGU4
Q18770	Q8NHC7
Q18770	Q5JRS4
Q18770	Q8NH08
Q18770	Q8NGZ2
Q18770	Q8NGY7
Q18770	Q8NH70
Q18770	A6NFC9
Q18769	Q8NH16
Q18769	Q8NG80
Q18769	Q8NGY9
Q18769	Q8NG85
Q18769	Q8N349
Q18769	Q8NG84
Q18769	Q8NGZ0
Q18769	O43869
Q18769	Q8NH04
Q18769	Q6IF00
Q18769	Q8NH02
Q18769	Q8NHB1
Q18769	Q6IEZ7
Q18769	Q8NGX2
Q18769	Q8NH00
Q18769	Q8NH01
Q18769	Q96R30
Q18769	Q8NHC8
Q18769	Q96R28
Q18769	Q8NG83
Q18769	A3KFT3
Q18769	P0C7T2
Q18769	Q96R27
Q18769	Q8NGZ9
Q18769	Q8NG76
Q18769	Q8NG81
Q18769	A6NH00
Q18769	Q8NG77
Q18769	Q8NG97
Q18769	Q8NH03
Q18769	Q8NHA4
Q18769	Q8NGX1
Q18769	A6NM03
Q18769	Q9H205
Q18769	A6NL26
Q18769	Q13606
Q18769	Q8NGG4
Q18769	Q96R08
Q18769	O76001
Q18769	O76002
Q18769	Q8NGS9
Q18769	Q8NGP9
Q18769	O95221
Q18769	Q8N162
Q18769	Q8NGT0
Q18769	Q96R09
Q18769	Q6IEU7
Q18769	Q9GZK6
Q18769	Q8NGP8
Q18769	Q8NGS6
Q18769	Q8NGS8
Q18769	Q8NGI9
Q18769	Q8NHA6
Q18769	Q8NG75
Q18769	Q8NH19
Q18769	Q8NGS7
Q18769	Q9H208
Q18769	Q8NH18
Q18769	Q96RB7
Q18769	Q8NGE7
Q18769	Q8NGF7
Q18769	Q8NH48
Q18769	Q8NGG3
Q18769	O76000
Q18769	Q6IFH4
Q18769	Q8WZ94
Q18769	Q8NGC4
Q18769	Q8NGD1
Q18769	Q8NGE3
Q18769	Q8NGP2
Q18769	Q8NGT1
Q18769	Q8NGP4
Q18769	Q8NGV0
Q18769	Q8NHC6
Q18769	P0C629
Q18769	Q8NGG2
Q18769	Q8NGG0
Q18769	Q8NGR4
Q18769	Q8NGM8
Q18769	Q8NH42
Q18769	Q8NH90
Q18769	P0C617
Q18769	Q8NH89
Q18769	Q8NHC5
Q18769	P0C7N8
Q18769	Q9UGF5
Q18769	A6NKK0
Q18769	Q8NGV6
Q18769	Q8NH87
Q18769	O95013
Q18769	A6NHG9
Q18769	Q96R54
Q18769	A6NDH6
Q18769	Q8NGM4
Q18769	A6NMZ5
Q18769	Q8NGU4
Q18769	Q8NHC7
Q18769	Q5JRS4
Q18769	Q8NH08
Q18769	Q8NGZ2
Q18769	Q8NGY7
Q18769	Q8NH70
Q18769	A6NFC9
Q18767	Q8NH16
Q18767	Q8NG80
Q18767	Q8NGY9
Q18767	Q8NG85
Q18767	Q8N349
Q18767	Q8NG84
Q18767	Q8NGZ0
Q18767	O43869
Q18767	Q8NH04
Q18767	Q6IF00
Q18767	Q8NH02
Q18767	Q8NHB1
Q18767	Q6IEZ7
Q18767	Q8NGX2
Q18767	Q8NH00
Q18767	Q8NH01
Q18767	Q96R30
Q18767	Q8NHC8
Q18767	Q96R28
Q18767	Q8NG83
Q18767	A3KFT3
Q18767	P0C7T2
Q18767	Q96R27
Q18767	Q8NGZ9
Q18767	Q8NG76
Q18767	Q8NG81
Q18767	A6NH00
Q18767	Q8NG77
Q18767	Q8NG97
Q18767	Q8NH03
Q18767	Q8NHA4
Q18767	Q8NGX1
Q18767	A6NM03
Q18767	Q9H205
Q18767	A6NL26
Q18767	Q13606
Q18767	Q8NGG4
Q18767	Q96R08
Q18767	O76001
Q18767	O76002
Q18767	Q8NGS9
Q18767	Q8NGP9
Q18767	O95221
Q18767	Q8N162
Q18767	Q8NGT0
Q18767	Q96R09
Q18767	Q6IEU7
Q18767	Q9GZK6
Q18767	Q8NGP8
Q18767	Q8NGS6
Q18767	Q8NGS8
Q18767	Q8NGI9
Q18767	Q8NHA6
Q18767	Q8NG75
Q18767	Q8NH19
Q18767	Q8NGS7
Q18767	Q9H208
Q18767	Q8NH18
Q18767	Q96RB7
Q18767	Q8NGE7
Q18767	Q8NGF7
Q18767	Q8NH48
Q18767	Q8NGG3
Q18767	O76000
Q18767	Q6IFH4
Q18767	Q8WZ94
Q18767	Q8NGC4
Q18767	Q8NGD1
Q18767	Q8NGE3
Q18767	Q8NGP2
Q18767	Q8NGT1
Q18767	Q8NGP4
Q18767	Q8NGV0
Q18767	Q8NHC6
Q18767	P0C629
Q18767	Q8NGG2
Q18767	Q8NGG0
Q18767	Q8NGR4
Q18767	Q8NGM8
Q18767	Q8NH42
Q18767	Q8NH90
Q18767	P0C617
Q18767	Q8NH89
Q18767	Q8NHC5
Q18767	P0C7N8
Q18767	Q9UGF5
Q18767	A6NKK0
Q18767	Q8NGV6
Q18767	Q8NH87
Q18767	O95013
Q18767	A6NHG9
Q18767	Q96R54
Q18767	A6NDH6
Q18767	Q8NGM4
Q18767	A6NMZ5
Q18767	Q8NGU4
Q18767	Q8NHC7
Q18767	Q5JRS4
Q18767	Q8NH08
Q18767	Q8NGZ2
Q18767	Q8NGY7
Q18767	Q8NH70
Q18767	A6NFC9
Q7JLH4	Q8NH16
Q7JLH4	Q8NG80
Q7JLH4	Q8NGY9
Q7JLH4	Q8NG85
Q7JLH4	Q8N349
Q7JLH4	Q8NG84
Q7JLH4	Q8NGZ0
Q7JLH4	O43869
Q7JLH4	Q8NH04
Q7JLH4	Q6IF00
Q7JLH4	Q8NH02
Q7JLH4	Q8NHB1
Q7JLH4	Q6IEZ7
Q7JLH4	Q8NGX2
Q7JLH4	Q8NH00
Q7JLH4	Q8NH01
Q7JLH4	Q96R30
Q7JLH4	Q8NHC8
Q7JLH4	Q96R28
Q7JLH4	Q8NG83
Q7JLH4	A3KFT3
Q7JLH4	P0C7T2
Q7JLH4	Q96R27
Q7JLH4	Q8NGZ9
Q7JLH4	Q8NG76
Q7JLH4	Q8NG81
Q7JLH4	A6NH00
Q7JLH4	Q8NG77
Q7JLH4	Q8NG97
Q7JLH4	Q8NH03
Q7JLH4	Q8NHA4
Q7JLH4	Q8NGX1
Q7JLH4	A6NM03
Q7JLH4	Q9H205
Q7JLH4	A6NL26
Q7JLH4	Q13606
Q7JLH4	Q8NGG4
Q7JLH4	Q96R08
Q7JLH4	O76001
Q7JLH4	O76002
Q7JLH4	Q8NGS9
Q7JLH4	Q8NGP9
Q7JLH4	O95221
Q7JLH4	Q8N162
Q7JLH4	Q8NGT0
Q7JLH4	Q96R09
Q7JLH4	Q6IEU7
Q7JLH4	Q9GZK6
Q7JLH4	Q8NGP8
Q7JLH4	Q8NGS6
Q7JLH4	Q8NGS8
Q7JLH4	Q8NGI9
Q7JLH4	Q8NHA6
Q7JLH4	Q8NG75
Q7JLH4	Q8NH19
Q7JLH4	Q8NGS7
Q7JLH4	Q9H208
Q7JLH4	Q8NH18
Q7JLH4	Q96RB7
Q7JLH4	Q8NGE7
Q7JLH4	Q8NGF7
Q7JLH4	Q8NH48
Q7JLH4	Q8NGG3
Q7JLH4	O76000
Q7JLH4	Q6IFH4
Q7JLH4	Q8WZ94
Q7JLH4	Q8NGC4
Q7JLH4	Q8NGD1
Q7JLH4	Q8NGE3
Q7JLH4	Q8NGP2
Q7JLH4	Q8NGT1
Q7JLH4	Q8NGP4
Q7JLH4	Q8NGV0
Q7JLH4	Q8NHC6
Q7JLH4	P0C629
Q7JLH4	Q8NGG2
Q7JLH4	Q8NGG0
Q7JLH4	Q8NGR4
Q7JLH4	Q8NGM8
Q7JLH4	Q8NH42
Q7JLH4	Q8NH90
Q7JLH4	P0C617
Q7JLH4	Q8NH89
Q7JLH4	Q8NHC5
Q7JLH4	P0C7N8
Q7JLH4	Q9UGF5
Q7JLH4	A6NKK0
Q7JLH4	Q8NGV6
Q7JLH4	Q8NH87
Q7JLH4	O95013
Q7JLH4	A6NHG9
Q7JLH4	Q96R54
Q7JLH4	A6NDH6
Q7JLH4	Q8NGM4
Q7JLH4	A6NMZ5
Q7JLH4	Q8NGU4
Q7JLH4	Q8NHC7
Q7JLH4	Q5JRS4
Q7JLH4	Q8NH08
Q7JLH4	Q8NGZ2
Q7JLH4	Q8NGY7
Q7JLH4	Q8NH70
Q7JLH4	A6NFC9
Q6BES9	Q8NH16
Q6BES9	Q8NG80
Q6BES9	Q8NGY9
Q6BES9	Q8NG85
Q6BES9	Q8N349
Q6BES9	Q8NG84
Q6BES9	Q8NGZ0
Q6BES9	O43869
Q6BES9	Q8NH04
Q6BES9	Q6IF00
Q6BES9	Q8NH02
Q6BES9	Q8NHB1
Q6BES9	Q6IEZ7
Q6BES9	Q8NGX2
Q6BES9	Q8NH00
Q6BES9	Q8NH01
Q6BES9	Q96R30
Q6BES9	Q8NHC8
Q6BES9	Q96R28
Q6BES9	Q8NG83
Q6BES9	A3KFT3
Q6BES9	P0C7T2
Q6BES9	Q96R27
Q6BES9	Q8NGZ9
Q6BES9	Q8NG76
Q6BES9	Q8NG81
Q6BES9	A6NH00
Q6BES9	Q8NG77
Q6BES9	Q8NG97
Q6BES9	Q8NH03
Q6BES9	Q8NHA4
Q6BES9	Q8NGX1
Q6BES9	A6NM03
Q6BES9	Q9H205
Q6BES9	A6NL26
Q6BES9	Q13606
Q6BES9	Q8NGG4
Q6BES9	Q96R08
Q6BES9	O76001
Q6BES9	O76002
Q6BES9	Q8NGS9
Q6BES9	Q8NGP9
Q6BES9	O95221
Q6BES9	Q8N162
Q6BES9	Q8NGT0
Q6BES9	Q96R09
Q6BES9	Q6IEU7
Q6BES9	Q9GZK6
Q6BES9	Q8NGP8
Q6BES9	Q8NGS6
Q6BES9	Q8NGS8
Q6BES9	Q8NGI9
Q6BES9	Q8NHA6
Q6BES9	Q8NG75
Q6BES9	Q8NH19
Q6BES9	Q8NGS7
Q6BES9	Q9H208
Q6BES9	Q8NH18
Q6BES9	Q96RB7
Q6BES9	Q8NGE7
Q6BES9	Q8NGF7
Q6BES9	Q8NH48
Q6BES9	Q8NGG3
Q6BES9	O76000
Q6BES9	Q6IFH4
Q6BES9	Q8WZ94
Q6BES9	Q8NGC4
Q6BES9	Q8NGD1
Q6BES9	Q8NGE3
Q6BES9	Q8NGP2
Q6BES9	Q8NGT1
Q6BES9	Q8NGP4
Q6BES9	Q8NGV0
Q6BES9	Q8NHC6
Q6BES9	P0C629
Q6BES9	Q8NGG2
Q6BES9	Q8NGG0
Q6BES9	Q8NGR4
Q6BES9	Q8NGM8
Q6BES9	Q8NH42
Q6BES9	Q8NH90
Q6BES9	P0C617
Q6BES9	Q8NH89
Q6BES9	Q8NHC5
Q6BES9	P0C7N8
Q6BES9	Q9UGF5
Q6BES9	A6NKK0
Q6BES9	Q8NGV6
Q6BES9	Q8NH87
Q6BES9	O95013
Q6BES9	A6NHG9
Q6BES9	Q96R54
Q6BES9	A6NDH6
Q6BES9	Q8NGM4
Q6BES9	A6NMZ5
Q6BES9	Q8NGU4
Q6BES9	Q8NHC7
Q6BES9	Q5JRS4
Q6BES9	Q8NH08
Q6BES9	Q8NGZ2
Q6BES9	Q8NGY7
Q6BES9	Q8NH70
Q6BES9	A6NFC9
Q19607	Q8NH16
Q19607	Q8NG80
Q19607	Q8NGY9
Q19607	Q8NG85
Q19607	Q8N349
Q19607	Q8NG84
Q19607	Q8NGZ0
Q19607	O43869
Q19607	Q8NH04
Q19607	Q6IF00
Q19607	Q8NH02
Q19607	Q8NHB1
Q19607	Q6IEZ7
Q19607	Q8NGX2
Q19607	Q8NH00
Q19607	Q8NH01
Q19607	Q96R30
Q19607	Q8NHC8
Q19607	Q96R28
Q19607	Q8NG83
Q19607	A3KFT3
Q19607	P0C7T2
Q19607	Q96R27
Q19607	Q8NGZ9
Q19607	Q8NG76
Q19607	Q8NG81
Q19607	A6NH00
Q19607	Q8NG77
Q19607	Q8NG97
Q19607	Q8NH03
Q19607	Q8NHA4
Q19607	Q8NGX1
Q19607	A6NM03
Q19607	Q9H205
Q19607	A6NL26
Q19607	Q13606
Q19607	Q8NGG4
Q19607	Q96R08
Q19607	O76001
Q19607	O76002
Q19607	Q8NGS9
Q19607	Q8NGP9
Q19607	O95221
Q19607	Q8N162
Q19607	Q8NGT0
Q19607	Q96R09
Q19607	Q6IEU7
Q19607	Q9GZK6
Q19607	Q8NGP8
Q19607	Q8NGS6
Q19607	Q8NGS8
Q19607	Q8NGI9
Q19607	Q8NHA6
Q19607	Q8NG75
Q19607	Q8NH19
Q19607	Q8NGS7
Q19607	Q9H208
Q19607	Q8NH18
Q19607	Q96RB7
Q19607	Q8NGE7
Q19607	Q8NGF7
Q19607	Q8NH48
Q19607	Q8NGG3
Q19607	O76000
Q19607	Q6IFH4
Q19607	Q8WZ94
Q19607	Q8NGC4
Q19607	Q8NGD1
Q19607	Q8NGE3
Q19607	Q8NGP2
Q19607	Q8NGT1
Q19607	Q8NGP4
Q19607	Q8NGV0
Q19607	Q8NHC6
Q19607	P0C629
Q19607	Q8NGG2
Q19607	Q8NGG0
Q19607	Q8NGR4
Q19607	Q8NGM8
Q19607	Q8NH42
Q19607	Q8NH90
Q19607	P0C617
Q19607	Q8NH89
Q19607	Q8NHC5
Q19607	P0C7N8
Q19607	Q9UGF5
Q19607	A6NKK0
Q19607	Q8NGV6
Q19607	Q8NH87
Q19607	O95013
Q19607	A6NHG9
Q19607	Q96R54
Q19607	A6NDH6
Q19607	Q8NGM4
Q19607	A6NMZ5
Q19607	Q8NGU4
Q19607	Q8NHC7
Q19607	Q5JRS4
Q19607	Q8NH08
Q19607	Q8NGZ2
Q19607	Q8NGY7
Q19607	Q8NH70
Q19607	A6NFC9
G5EBF9	Q8NH16
G5EBF9	Q8NG80
G5EBF9	Q8NGY9
G5EBF9	Q8NG85
G5EBF9	Q8N349
